abbreviatedAddress,city,zipcode,latitude,longitude,bathrooms,bedrooms,lotSize,daysOnZillow,Date_sold,price,zestimate,rentZestimate,propertyTaxRate,taxAssessedValue,taxAssessedYear
1835 N Alberta St,Portland,97217,45.55934525,-122.6864243,3,3,4791,150,2/23/2021,685000,720500,2995,1.12,575050,2020
23232 SW Stafford Hill Dr,West Linn,97068,45.3567276,-122.6937027,8,5,217800,153,2/23/2021,2275000,2499800,10013,1.08,2112554,2020
6537 SE 67th Ave,Portland,97206,45.47534561,-122.5944366,2,3,6098,153,2/23/2021,545000,582600,2684,1.12,427620,2020
2354 N Webster St,Portland,97217,45.5596199,-122.6916428,3,4,4791,149,2/23/2021,922000,975800,3740,1.12,846530,2020
13906 NW Pioneer Rd,Portland,97229,45.5213089,-122.8208771,3,4,10454,145,2/23/2021,645000,693300,2462,1.13,442560,2019
2420 Snowberry Ridge Ct #2420,West Linn,97068,45.35374451,-122.6572647,2,2,502,153,2/23/2021,319000,350500,2342,1.08,275690,2020
1378 SW 23rd Ter,Gresham,97080,45.48057556,-122.446228,3,3,3920,149,2/23/2021,418000,442600,2298,1.12,303290,2020
1634 NE Saratoga St,Portland,97211,45.57234192,-122.6485367,3,4,4791,153,2/23/2021,650000,694800,2765,1.12,500750,2020
14501 S Kelmsley Dr,Oregon City,97045,45.3040657,-122.5682144,3,3,25264,152,2/23/2021,618300,678900,2592,1.08,581402,2020
19850 Castleberry Loop,Oregon City,97045,45.31921768,-122.5882492,3,3,7840,152,2/23/2021,479000,526000,2527,1.08,441506,2020
3417 NE Rosa Parks Way,Portland,97211,45.57021713,-122.6289978,1,2,5662,152,2/23/2021,480000,512900,1911,1.12,392450,2020
21690 S Lee Dr,Oregon City,97045,45.29248047,-122.5715256,2,3,20037,152,2/23/2021,539999,593000,2467,1.08,339249,2020
2572 SW 43rd St,Gresham,97080,45.46659851,-122.4584198,3,4,5227,149,2/23/2021,508400,538300,2995,1.12,150000,2020
15425 SW Summerview Dr,Tigard,97224,45.40829849,-122.8067932,4,6,6098,145,2/23/2021,725000,779300,3295,1.13,611240,2019
4924 SE 76th Ave,Portland,97206,45.48707962,-122.5848465,3,4,3920,152,2/23/2021,585000,625000,2864,1.12,500210,2020
20341 SW Navarre Ln,Beaverton,97007,45.46282196,-122.8856277,3,4,5227,145,2/23/2021,745000,801200,3294,1.13,577990,2019
223 N Jessup St,Portland,97217,45.56411362,-122.6693802,3,4,3920,150,2/23/2021,719800,762200,2943,1.12,689830,2020
7030 SE Taggart St,Portland,97206,45.50226974,-122.5906143,2,3,6534,153,2/23/2021,590000,630700,2533,1.12,542110,2020
2014 NE Crane St,Portland,97211,45.55352783,-122.6444626,2,4,3920,152,2/23/2021,636000,679500,2550,1.12,565020,2020
4516 NE 33rd Ave,Portland,97211,45.55547333,-122.6303558,2,3,5000,152,2/23/2021,545000,582300,2312,1.12,513110,2020
21685 Willamette Dr,West Linn,97068,45.36823273,-122.6179962,3,4,5227,153,2/23/2021,413000,453800,2662,1.08,354813,2020
2931 SW 31st St,Gresham,97080,45.47493362,-122.4621811,3,4,10890,149,2/23/2021,539000,570700,2395,1.12,432040,2020
4916 SE Rural St,Portland,97206,45.47168732,-122.6125412,2,2,4791,153,2/23/2021,530000,566500,2149,1.12,378940,2020
7150 SE 27th Ave,Portland,97202,45.47277451,-122.6354065,2,3,7405,150,2/23/2021,985885,1043900,4185,1.12,1008260,2020
7301 SW 28th Ave,Portland,97219,45.4716301,-122.705986,2,3,4791,152,2/23/2021,525000,560900,2422,1.12,405930,2020
9528 NW Bartholomew Dr,Portland,97229,45.5383606,-122.7751007,5,6,8276,153,2/23/2021,634000,1018300,4028,1.12,778100,2020
1145 NE Lincoln St,Hillsboro,97124,45.52381516,-122.9705734,9,3,12632,147,2/23/2021,235000,252600,1562,1.13,458340,2019
745 N 34th Ter,Cornelius,97124,45.52478409,-123.0298843,4,5,5100,147,2/23/2021,622900,673900,3479,1.13,61300,2019
9690 NW Beach Ct,Hillsboro,97124,45.59020233,-123.0131226,3,4,27878,147,2/23/2021,850000,913600,3756,1.13,599090,2019
4305 SW Lobelia St,Portland,97219,45.46164703,-122.7213211,1,2,9147,152,2/23/2021,510000,544900,1849,1.12,404930,2020
9021 SW 49th Ave,Portland,97219,45.45987701,-122.7276688,3,4,4791,152,2/23/2021,642500,686500,3229,1.12,510060,2020
11413 SE Norwood Loop,Happy Valley,97086,45.44059753,-122.5150833,2,5,6846,153,2/23/2021,600000,659300,3195,1.08,678547,2020
14768 SE Natalya St,Clackamas,97086,45.43040466,-122.5113678,3,4,6969,153,2/23/2021,612500,673000,3399,1.08,493201,2020
12182 SE William Otty Rd,Happy Valley,97086,45.44167328,-122.539032,3,3,9147,153,2/23/2021,722500,793900,3399,1.08,726368,2020
11794 SE Clover Ln,Happy Valley,97086,45.45224762,-122.5420685,4,4,19602,153,2/23/2021,995830,1094200,4087,1.08,965086,2020
6318 SE Clatsop St,Portland,97206,45.4610672,-122.598259,1,1,13939,154,2/23/2021,290000,317300,2125,1.08,300753,2020
6915 SE Martins St,Portland,97206,45.47912979,-122.5913849,1,1,3484,154,2/23/2021,320000,343000,1194,1.12,256110,2020
6224 NW Trowbridge Dr,Portland,97229,45.56489944,-122.8511658,4,5,4356,149,2/23/2021,758000,814700,3350,1.13,652540,2019
13188 NW Harvest St,Portland,97229,45.54082108,-122.8130646,3,3,11761,149,2/23/2021,750000,806100,3314,1.13,646800,2019
16350 SE Baxter Rd,Gresham,97080,45.46149826,-122.4940338,1,3,130680,149,2/23/2021,565500,598300,1799,1.12,294700,2020
4780 NW Rainier Ter,Portland,97229,45.55417633,-122.8250961,3,5,10018,149,2/23/2021,920000,988900,4066,1.13,796730,2019
17186 S Henrici Rd,Oregon City,97045,45.31568146,-122.5136566,2,3,57934,153,2/23/2021,495000,543900,2452,1.08,449731,2020
6780 NE Copper Beech Dr,Hillsboro,97124,45.53796005,-122.9104996,2,2,4356,148,2/23/2021,522500,561900,1975,1.13,441100,2019
1522 NE 65th Ave,Hillsboro,97124,45.53565979,-122.9131851,4,3,1306,147,2/23/2021,515000,553600,2230,1.13,482180,2019
518 Roosevelt St,Oregon City,97045,45.34939957,-122.5939789,1,2,5662,152,2/23/2021,450000,438500,2080,1.08,383703,2020
18229 S Bogynski Rd,Oregon City,97045,45.31485367,-122.4935684,4,3,43124,152,2/23/2021,550000,601700,2727,1.08,425138,2020
19245 Rose Rd,Oregon City,97045,45.32846069,-122.6255493,3,4,8276,152,2/23/2021,635000,697300,3268,1.08,591135,2020
6607 SE Reed College Pl,Portland,97202,45.47475815,-122.6296844,4,4,6969,149,2/23/2021,1300000,1375900,5517,1.12,985040,2020
1143 S End Rd,Oregon City,97045,45.33615494,-122.6225739,2,3,10018,153,2/23/2021,467500,513700,2598,1.08,376031,2020
701 4th St,Lake Oswego,97034,45.42370987,-122.6668243,3,3,6098,152,2/23/2021,1450000,1592200,6377,1.08,1204540,2020
3600 Piper Ct,Lake Oswego,97034,45.39157104,-122.7162933,4,5,21344,152,2/23/2021,1110000,1218900,4882,1.08,1133427,2020
16649 Maple Cir,Lake Oswego,97034,45.40360641,-122.712326,3,4,5662,152,2/23/2021,2730875,2998700,12012,1.08,1610160,2020
17196 Kelok Rd,Lake Oswego,97034,45.4011116,-122.7139587,4,5,9583,152,2/23/2021,1050000,1153000,4618,1.08,1014739,2020
12130 NW Fernleaf Ln,Portland,97229,45.55060959,-122.8012848,5,4,4356,149,2/23/2021,1088995,1170000,4813,1.12,84550,2019
4204 SE Franklin St,Milwaukie,97222,45.4414444,-122.6195221,1,2,6534,153,2/23/2021,340000,373600,1743,1.08,227587,2020
14139 SW 155th Ter,Portland,97224,45.41760254,-122.8361664,4,4,12196,145,2/23/2021,1246000,1339300,5507,1.13,1124910,2019
2408 Woodhaven Ct,West Linn,97068,45.38631821,-122.6524506,2,3,15681,152,2/23/2021,630000,691800,2795,1.08,437264,2020
12620 NW Naomi Ln,Portland,97229,45.55600357,-122.8063354,3,4,4791,153,2/23/2021,650000,705800,3097,1.13,590020,2019
1238 Laurel St,Lake Oswego,97034,45.40729523,-122.6730499,2,3,6534,152,2/23/2021,600000,686300,2595,1.08,401315,2020
984 SE 58th Ave,Hillsboro,97123,45.51211166,-122.922905,2,3,6098,149,2/21/2021,425000,457300,1963,1.13,351050,2019
3719 N Russet St,Portland,97217,45.57813644,-122.7049408,3,3,4356,151,2/21/2021,665000,704400,2965,1.12,611490,2020
735 SE Brookwood Ave,Hillsboro,97123,45.51463318,-122.9369583,2,3,9583,149,2/21/2021,485000,521900,2295,1.13,385840,2019
226 SW Florida St,Portland,97219,45.47495651,-122.6809158,4,3,4791,151,2/21/2021,1003750,1063300,4263,1.12,1106190,2020
1188 Cherry Cir,Lake Oswego,97034,45.40110397,-122.671608,7,5,41817,154,2/21/2021,2050000,2254000,9029,1.08,2537677,2020
13265 SW Iron Mountain Blvd,Portland,97219,45.43371582,-122.664856,4,4,30056,151,2/21/2021,1375300,1456800,5842,1.12,1152370,2020
1787 NE Poynter St,Hillsboro,97124,45.52924347,-122.963562,2,3,8276,149,2/21/2021,415000,446600,2296,1.13,374880,2019
1561 Chandler Rd,Lake Oswego,97034,45.41827393,-122.6817627,6,4,23522,154,2/21/2021,3300000,3628500,14535,1.08,2700980,2020
17495 Kelok Rd,Lake Oswego,97034,45.39959717,-122.71698,3,3,14374,154,2/21/2021,1475000,1621800,6496,1.08,1288211,2020
3167 NE 14th Pl,Hillsboro,97124,45.54790878,-122.9681778,3,3,1742,149,2/21/2021,350000,376600,1914,1.13,274650,2019
1505 SE Martins St,Portland,97202,45.47885132,-122.6505051,1,4,4791,154,2/21/2021,505500,615200,2595,1.12,460560,2020
4360 SW Dickinson St #35,Portland,97219,45.44678116,-122.7222214,1,2,26136,150,2/21/2021,220000,233000,1399,1.12,200460,2020
673 Marylhurst Dr,West Linn,97068,45.38851166,-122.6620483,3,4,21344,154,2/21/2021,763000,838900,2499,1.08,477074,2020
12616 SW 60th Ct,Portland,97219,45.43439865,-122.7381058,3,4,14810,151,2/21/2021,805700,853500,4300,1.12,750300,2020
7676 SE Martins St,Portland,97206,45.47875977,-122.5843506,4,4,2178,154,2/21/2021,490000,524000,2529,1.12,504500,2020
4606 SE Adams St,Portland,97222,45.44223404,-122.6151428,2,5,7405,154,2/21/2021,500000,549800,2565,1.08,481112,2020
13391 SE Wabash Ave,Milwaukie,97222,45.42621231,-122.643959,2,3,13068,154,2/21/2021,481000,528900,2598,1.08,399421,2020
4549 SE Brae St,Milwaukie,97222,45.42690277,-122.6161194,3,4,10018,154,2/21/2021,520000,571800,2623,1.08,452075,2020
3058 Coeur D Alene Dr,West Linn,97068,45.35426712,-122.6415787,4,3,10018,154,2/21/2021,1450000,1594300,6385,1.08,1753488,2020
9833 SE 49th Ave,Milwaukie,97222,45.45176315,-122.6128922,2,3,5662,154,2/21/2021,410000,450800,2562,1.08,348141,2020
20151 Heider Dr,Oregon City,97045,45.31495285,-122.5664063,3,3,6098,154,2/21/2021,349000,383700,2564,1.08,393563,2020
1636 N Winchell St,Portland,97217,45.58003616,-122.6837387,2,4,4791,154,2/21/2021,635000,679100,2840,1.12,478470,2020
16525 SW Queen Mary Ave,Tigard,97224,45.40100479,-122.8015213,1,2,3920,147,2/21/2021,360000,387400,1448,1.13,252070,2019
20360 S Woodglen Way,Oregon City,97045,45.31162262,-122.5575333,2,4,20037,154,2/21/2021,525000,577300,2908,1.08,446614,2020
2621 SE 69th Ave,Portland,97206,45.50395203,-122.5929718,1,3,6098,154,2/21/2021,637000,681200,2162,1.12,467790,2020
15395 SW Bull Mountain Rd,Tigard,97224,45.41648483,-122.835495,2,3,33105,147,2/21/2021,500000,623400,2300,1.13,425910,2019
825 NE Arrington Rd,Hillsboro,97124,45.53289795,-122.97715,2,3,13745,149,2/21/2021,250000,497200,1975,1.13,366820,2019
19734 Schaefer Dr,Oregon City,97045,45.31794357,-122.5923233,3,5,7840,154,2/21/2021,555000,610200,2650,1.08,498741,2020
3406 SE 53rd Ave,Portland,97206,45.49822235,-122.6077499,3,4,4791,154,2/21/2021,650000,695100,2949,1.12,676930,2020
18833 S Henrici Rd,Oregon City,97045,45.33402252,-122.4956207,2,4,2113531,154,2/21/2021,1100000,1209500,4845,1.08,738891,2020
7460 SW Elmwood St,Tigard,97223,45.45096588,-122.7533875,3,3,6970,147,2/21/2021,400000,524200,2549,1.13,349100,2019
27070 NW Meek Rd,Hillsboro,97124,45.56880569,-122.9560547,2,3,111077,149,2/21/2021,497400,535000,2300,1.13,491700,2019
17488 SW Hoodoo Ct,Beaverton,97007,45.45406342,-122.8564453,5,4,10018,147,2/21/2021,955000,1027600,4225,1.13,1116500,2019
211 Cherry Ave,Oregon City,97045,45.34351349,-122.6111755,1,3,7840,154,2/21/2021,432000,476300,1853,1.08,259357,2020
15345 SW Bull Mountain Rd,Tigard,97224,45.41643143,-122.8348236,4,6,47480,147,2/21/2021,681145,860100,3531,1.13,611680,2019
7708 SW Leland Dr,Beaverton,97007,45.46478653,-122.8904495,3,4,6534,147,2/21/2021,533000,573500,2428,1.13,413410,2019
3654 SE Nehalem St,Portland,97202,45.46549225,-122.625061,3,3,4791,151,2/21/2021,728000,771200,2694,1.12,583240,2020
450 SE Walnut St,Hillsboro,97123,45.51718903,-122.9834366,1,2,11761,150,2/21/2021,331000,360900,1828,1.13,252280,2019
3230 SW Wallula Ave,Gresham,97080,45.47410965,-122.445816,2,4,16117,153,2/18/2021,450000,477300,2487,1.12,356300,2020
863 N Winchell St,Portland,97217,45.58089447,-122.6757584,1,3,4791,157,2/18/2021,600000,642500,2423,1.12,463310,2020
10530 SW 69th Ave,Tigard,97223,45.44386673,-122.7469559,2,3,15245,150,2/18/2021,545000,587500,2497,1.13,388030,2019
434 NE Buffalo St,Portland,97211,45.57491302,-122.6605301,2,3,4791,158,2/18/2021,550000,589300,1828,1.12,410380,2020
4511 NE 32nd Ave,Portland,97211,45.55562592,-122.6330872,1,1,3484,157,2/18/2021,480700,514800,1679,1.12,415880,2020
10724 SW 127th Ct,Tigard,97223,45.44213867,-122.8067551,3,3,5227,150,2/18/2021,525000,565900,2562,1.13,436710,2019
2012 NE Morgan St,Portland,97211,45.57391739,-122.644928,2,2,8680,157,2/18/2021,529500,696900,2466,1.12,596270,2020
10940 SW North Dakota St,Tigard,97223,45.43864822,-122.7894516,1,2,16988,150,2/18/2021,380000,409600,1372,1.13,358640,2019
17160 Wall St,Lake Oswego,97034,45.40599442,-122.6885986,3,4,10018,158,2/18/2021,888000,979000,3200,1.08,691004,2020
14708 SW Peak Ct,Portland,97224,45.41757965,-122.8278885,3,4,8712,150,2/18/2021,610000,657500,3236,1.13,499790,2019
10926 N Williams Ave,Portland,97217,45.60203552,-122.6660995,1,3,7405,159,2/18/2021,349000,375000,2295,1.12,307590,2020
13318 Squire Dr,Oregon City,97045,45.31889725,-122.5913239,3,3,9583,157,2/18/2021,560000,617000,2870,1.08,490701,2020
15706 NW Clubhouse Dr,Portland,97229,45.54533768,-122.8390656,3,2,3920,159,2/18/2021,375000,408100,2227,1.13,379630,2019
15554 SW Bristlecone Way,Tigard,97223,45.42338943,-122.8394241,3,4,4791,150,2/18/2021,532000,573400,2531,1.13,409470,2019
2806 SE 45th Ave,Portland,97206,45.50249863,-122.6158447,2,3,5227,155,2/18/2021,667500,708300,2600,1.12,502690,2020
11720 SW King George Dr,King City,97224,45.40988922,-122.7975159,2,2,3920,150,2/18/2021,322000,347100,1632,1.13,295650,2019
645 SE Saint Andrews Dr,Portland,97202,45.45595932,-122.6485901,3,3,19166,155,2/18/2021,1400000,1533700,6182,1.08,914004,2020
54 Wilbur St #A,Lake Oswego,97034,45.41270447,-122.6631775,4,3,1742,157,2/18/2021,1170000,1289000,5162,1.08,1184290,2020
4235 SE Cooper St,Portland,97206,45.47416687,-122.6185684,1,2,6098,157,2/18/2021,506000,541900,1989,1.12,376310,2020
15453 SW Summerview Dr,Tigard,97224,45.4081955,-122.8063736,3,4,5227,151,2/18/2021,599137,646200,2597,1.13,512330,2019
13600 SW Berea Dr,Tigard,97223,45.42145538,-122.7788925,2,3,10018,151,2/18/2021,447000,482100,2428,1.13,382460,2019
10691 SE 36th Ave,Milwaukie,97222,45.44583511,-122.6261139,2,3,6969,157,2/18/2021,474000,522200,2635,1.08,378241,2020
14620 SW Davis Rd,Beaverton,97007,45.47370529,-122.8273087,2,4,9147,150,2/18/2021,425000,458100,2496,1.13,306190,2019
1363 SW Binford Lake Pkwy,Gresham,97080,45.48019791,-122.446022,3,3,2178,153,2/18/2021,318000,337300,1924,1.12,272610,2020
8916 SE Regents Dr,Portland,97222,45.45743561,-122.6129227,2,3,6534,158,2/18/2021,430000,474100,2623,1.08,328631,2020
10967 SE Valley View Ter,Happy Valley,97086,45.4432869,-122.5452347,3,5,46173,158,2/18/2021,790000,871000,2713,1.08,583136,2020
10811 SE Idleman Rd,Happy Valley,97086,45.44847488,-122.5515366,3,3,62726,158,2/18/2021,918000,1012100,4934,1.08,1009873,2020
9639 SE Plover Dr,Happy Valley,97086,45.45277786,-122.5190887,3,3,6969,158,2/18/2021,505000,556700,2555,1.08,360950,2020
12322 SE Deerfield Dr,Happy Valley,97086,45.43427277,-122.5301971,3,4,10018,157,2/18/2021,821500,905100,3399,1.08,663518,2020
2145 Summit Dr,Lake Oswego,97034,45.41208267,-122.7009888,4,4,10890,157,2/18/2021,1000000,1101700,4302,1.08,943485,2020
13058 SE Terra Cascade Loop,Happy Valley,97086,45.42869186,-122.5281525,3,4,6969,157,2/18/2021,495000,545400,2639,1.08,403518,2020
5214 SE Park St,Milwaukie,97222,45.44087982,-122.6097565,3,4,11325,158,2/18/2021,553000,609700,2824,1.08,446745,2020
15569 SE Chelsea Morning Dr,Happy Valley,97086,45.43336105,-122.5031815,4,4,12196,157,2/18/2021,960000,1057700,3414,1.08,958905,2020
13850 SE Courtney Ln,Portland,97222,45.42274475,-122.6418991,3,4,7840,158,2/18/2021,535000,589800,3284,1.08,529067,2020
3978 SE Lake Rd,Milwaukie,97222,45.43308258,-122.6218185,3,3,13068,157,2/18/2021,485000,534300,2826,1.08,485784,2020
12255 SE 106th Ave,Happy Valley,97086,45.43462753,-122.5542526,3,3,10018,157,2/18/2021,515000,567400,2594,1.08,412158,2020
10395 SW Cormorant Dr,Beaverton,97007,45.44475937,-122.8449707,3,4,9147,151,2/18/2021,739900,798000,3639,1.13,645690,2019
13228 SW Hillshire Dr,Tigard,97223,45.42404556,-122.81604,4,4,8712,151,2/18/2021,720000,776500,3170,1.13,544020,2019
7300 SW Brier Pl,Portland,97219,45.47173691,-122.6779861,2,5,6534,157,2/18/2021,525000,562200,3443,1.12,889180,2020
9505 SE 55th Ave,Milwaukie,97222,45.45427322,-122.6074905,2,4,13068,157,2/18/2021,475000,523300,2600,1.08,299783,2020
16060 SW Goldeneye Ct,Beaverton,97007,45.42932892,-122.8410339,3,4,9148,150,2/18/2021,655000,706000,2695,1.13,489400,2019
13594 Goodall Rd,Lake Oswego,97034,45.42780685,-122.6967239,5,4,12632,157,2/18/2021,1700000,1873000,7502,1.08,307496,2020
6530 SE Ariel St,Hillsboro,97123,45.51398468,-122.9136429,3,3,5227,152,2/18/2021,430000,463500,1995,1.13,360340,2019
23107 Bland Cir,West Linn,97068,45.35638046,-122.6516495,3,4,7840,157,2/18/2021,675000,743700,3357,1.08,614548,2020
3393 SE Tibbetts St,Portland,97202,45.50073242,-122.6295013,3,4,3920,155,2/18/2021,887500,944100,3786,1.12,683580,2020
11355 NW Damascus St,Portland,97229,45.53345108,-122.7935028,4,4,16117,154,2/18/2021,1350000,1455200,5982,1.13,801360,2019
5923 SE Franklin St,Portland,97206,45.49910355,-122.6012955,1,2,4356,159,2/18/2021,375000,402900,1995,1.12,353740,2020
711 3rd Ave,Oregon City,97045,45.34605408,-122.6243668,1,1,4791,157,2/18/2021,300000,330500,1594,1.08,167042,2020
1773 SE 29th Ave,Hillsboro,97123,45.50627518,-122.9524994,3,3,2613,152,2/18/2021,355000,382700,1999,1.13,300700,2019
3159 NW Jenna Ter,Portland,97229,45.54225922,-122.7874374,4,4,5662,154,2/18/2021,849000,917500,3761,1.13,744600,2019
1803 SE Harwell Way,Hillsboro,97123,45.49388123,-122.9660034,3,3,2613,152,2/18/2021,410000,441900,2000,1.13,354160,2019
4040 Kenthorpe Way,West Linn,97068,45.38632965,-122.6346207,4,5,22215,157,2/18/2021,795000,875900,3068,1.08,740780,2020
6650 NE Chestnut St,Hillsboro,97124,45.52747345,-122.9124298,3,3,7405,153,2/18/2021,645580,696300,3140,1.13,584000,2019
1995 SE Currin Dr,Hillsboro,97123,45.50490189,-122.9665833,2,3,15682,152,2/18/2021,350000,377300,1950,1.13,312460,2019
7569 NE Catherine Ct,Hillsboro,97124,45.51850891,-122.9000854,3,3,2613,152,2/18/2021,414000,446200,1995,1.13,343520,2019
7569 SE Hacienda St,Hillsboro,97123,45.50522614,-122.902504,3,3,3049,152,2/18/2021,335000,361100,2195,1.13,291260,2019
1987 SE Oak St,Hillsboro,97123,45.51917648,-122.9629745,3,3,15681,152,2/18/2021,559900,603500,2349,1.13,399880,2019
14750 Hudson Bay Way,Oregon City,97045,45.37071991,-122.565567,3,4,10454,157,2/18/2021,657000,723800,3300,1.08,647709,2020
7036 N Mobile Ave,Portland,97217,45.57397842,-122.689064,3,3,3920,154,2/18/2021,725000,769000,2965,1.12,628660,2020
8333 NW Hazeltine St,Portland,97229,45.53722382,-122.7628326,4,4,13939,155,2/18/2021,960000,1018600,4085,1.12,887810,2020
23200 SW Stafford Hill Dr,West Linn,97068,45.35720825,-122.6940384,5,5,218235,158,2/18/2021,1630000,1797000,7198,1.08,1670055,2020
4476 N Michigan Ave UNIT A,Portland,97217,45.55540466,-122.6763458,2,3,1700,154,2/18/2021,670000,709200,2997,1.12,705260,2020
4027 NW Riggs Dr,Portland,97229,45.55007553,-122.7778854,5,5,10890,155,2/18/2021,1685000,1787900,7170,1.12,1149640,2020
19120 S Badger Dr,Oregon City,97045,45.30699158,-122.473053,3,4,209523,158,2/18/2021,700000,688400,2687,1.08,395544,2020
7785 SW 204th Ave,Beaverton,97007,45.46364975,-122.8870392,3,4,4356,151,2/18/2021,690000,744200,3200,1.13,599060,2019
906 SW Chestnut St,Portland,97219,45.4753418,-122.6880264,3,4,6098,154,2/18/2021,835000,885600,3515,1.12,673310,2020
16690 S Pam Dr,Oregon City,97045,45.36458969,-122.5459518,2,3,30491,158,2/18/2021,555500,612400,2600,1.08,418404,2020
13930 Pompei Dr,Oregon City,97045,45.32259369,-122.5814819,3,3,5227,158,2/18/2021,487250,537200,2669,1.08,389100,2020
33781 SW Larkins Mill Rd,Hillsboro,97123,45.43188477,-123.0204086,5,6,499197,152,2/18/2021,1005000,1086100,4453,1.13,907250,2019
4900 NE 18th Ave,Portland,97211,45.55838013,-122.6464996,2,4,4791,154,2/18/2021,700000,742400,3549,1.12,505010,2020
8720 SE Spencer Dr,Happy Valley,97086,45.44353867,-122.5735474,2,3,13939,157,2/18/2021,375000,413200,2250,1.08,313198,2020
533 NE 61st Pl,Hillsboro,97124,45.52718735,-122.9178925,3,3,2613,152,2/18/2021,464900,501100,2195,1.13,412450,2019
5235 NE Mallory Ave,Portland,97211,45.56106567,-122.6640244,3,4,5227,155,2/18/2021,900000,955000,3829,1.12,605380,2020
10206 SE 100th Dr,Happy Valley,97086,45.44881439,-122.5595093,3,4,10018,157,2/18/2021,525000,578400,3341,1.08,466649,2020
6132 SE Harold St,Portland,97206,45.48288727,-122.6000824,3,3,2613,157,2/18/2021,610000,653200,2862,1.12,559280,2020
11421 SE Wahkeena Ct,Happy Valley,97086,45.44417572,-122.546051,3,4,10018,159,2/17/2021,759000,837300,4830,1.08,863037,2020
13046 SE Meadehill Ave,Happy Valley,97086,45.42657852,-122.5050049,4,5,4356,159,2/17/2021,542500,598500,3180,1.08,478834,2020
4700 SE Rural St,Portland,97206,45.47169113,-122.6145782,4,4,4791,156,2/17/2021,879000,933100,3742,1.12,698200,2020
11856 SE 33rd Ave,Milwaukie,97222,45.43759155,-122.6286316,1,3,4791,159,2/17/2021,423000,466700,2055,1.08,319937,2020
